date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:21:06	4008/4008	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2018:06:42%20GMT	https://qualitybio.in/wp-content/plugins/LayerSlider/static/layerslider/img/icon-muted-white.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/LayerSlider/static/layerslider/img/icon-muted-white.png	(from https://qualitybio.in/wp-content/plugins/LayerSlider/static/layerslider/css/layerslider.css?ver=6.8.4)
22:21:06	8784/8784	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2018:06:42%20GMT	https://qualitybio.in/wp-content/plugins/LayerSlider/static/layerslider/img/icon-unmuted-white.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/LayerSlider/static/layerslider/img/icon-unmuted-white.png	(from https://qualitybio.in/wp-content/plugins/LayerSlider/static/layerslider/css/layerslider.css?ver=6.8.4)
22:21:06	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2018:06:45%20GMT	https://qualitybio.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.0.9)
22:21:07	7536/7536	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202024%2018:06:45%20GMT	https://qualitybio.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.0.9)
22:21:07	11968/11968	---M--	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202024%2018:06:45%20GMT	https://qualitybio.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.0.9)
22:21:07	13691/13691	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202024%2018:06:45%20GMT	https://qualitybio.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.0.9)
22:21:07	326/326	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Mar%202024%2018:06:44%20GMT	https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.0.9)
22:21:07	326/326	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Mar%202024%2018:06:44%20GMT	https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.0.9)
22:21:08	70/70	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2018:06:44%20GMT	https://qualitybio.in/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.0.9)
22:21:08	70/70	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2018:06:44%20GMT	https://qualitybio.in/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.0.9)
22:21:08	70/70	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2018:06:44%20GMT	https://qualitybio.in/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.0.9)
22:21:08	71/71	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2018:06:44%20GMT	https://qualitybio.in/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.0.9)
22:21:09	90/90	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2018:06:44%20GMT	https://qualitybio.in/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.0.9)
22:21:09	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2019%20Mar%202024%2018:06:44%20GMT	https://qualitybio.in/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://qualitybio.in/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.0.9)
22:21:09	4598/4598	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Aug%202017%2004:43:51%20GMT	https://qualitybio.in/wp-includes/js/mediaelement/mejs-controls.svg	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-includes/js/mediaelement/mejs-controls.svg	(from https://qualitybio.in/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
22:21:10	212366/212366	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.6.2)
22:21:10	212366/212366	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.6.2)
22:21:11	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://qualitybio.in/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.6.2)
22:21:11	98024/98024	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://qualitybio.in/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.6.2)
22:21:11	165548/165548	---M--	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://qualitybio.in/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.6.2)
22:21:11	70159/70159	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.6.2)
22:21:12	70159/70159	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot?	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIconsd41d.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.6.2)
22:21:12	63664/63664	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.woff	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.woff	(from https://qualitybio.in/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.6.2)
22:21:12	59388/59388	---M--	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.ttf	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.ttf	(from https://qualitybio.in/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.6.2)
22:21:13	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://qualitybio.in/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.6.2)
22:21:13	19505/19505	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:13	19505/19505	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot?	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10d41d.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:13	277297/277297	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.svg	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.svg	(from https://qualitybio.in/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.6.2)
22:21:13	7712/7712	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.woff	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.woff	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:13	16104/16104	---M--	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.ttf	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.ttf	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:14	34229/34229	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.svg	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.svg	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:14	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:14	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot?	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10d41d.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:14	12260/12260	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.woff	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.woff	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:14	21284/21284	---M--	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.ttf	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.ttf	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:15	47869/47869	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.svg	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.svg	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:15	28667/28667	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:15	28667/28667	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot?	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10d41d.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:15	5788/5788	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:16	23480/23480	---M--	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:16	49409/49409	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:16	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:16	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot?	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10d41d.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:16	5704/5704	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:17	15892/15892	---M--	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:17	7268/7268	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:17	37104/37104	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.svg	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.svg	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:17	7268/7268	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot?	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10d41d.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:18	3568/3568	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.woff	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.woff	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:18	6044/6044	---M--	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.ttf	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.ttf	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:18	13847/13847	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.svg	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.svg	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:18	20014/20014	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.eot	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:18	20014/20014	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.eot?	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10d41d.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:19	7892/7892	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.woff	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.woff	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:19	16564/16564	---M--	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.ttf	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.ttf	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:19	32228/32228	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.svg	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.svg	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:19	21514/21514	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.eot	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:20	21514/21514	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.eot?	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10d41d.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:20	7936/7936	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.woff	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.woff	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:20	21308/21308	---M--	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.ttf	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.ttf	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
